-------------------------当前TTI0----------------------------------
Id 距离     平均吞吐量     总比特数      速度      优先级
122   43.1793    22.3019      2.13419      57      0
123   14.1739    12.7448      1.788      12      84
-------------------------当前BBU4----------------------------------
-------------------------当前BBU5----------------------------------
-------------------------当前BBU6----------------------------------
-------------------------当前BBU7----------------------------------
-------------------------当前BBU8----------------------------------
-------------------------当前TTI116----------------------------------
Id 距离     平均吞吐量     总比特数      速度      优先级
1   28.7767    9.18522      1.11      35      342
2   48.7494    9.31365      1.121      45      434
3   25.9756    10.3479      1.0634      42      365
4   60.3991    10.4618      1.179      54      464
5   48.462    9.80136      1.09357      36      330
6   64.1752    10.5094      1.13143      50      0
7   50.5747    8.9505      1.11214      65      653
8   36.7283    10.361      1.1192      42      364
9   66.3931    10.9785      1.1215      44      360
10   35.837    8.51407      1.03162      44      465
11   23.5308    9.49905      1.0526      52      492
12   58.7541    10.1772      1.049      30      265
13   46.7273    12.2481      1.20086      45      330
14   23.2691    10.9767      1.136      31      254
15   45.192    9.33147      1.114      31      298
16   51.9747    7.02914      1.09357      43      550
17   17.5559    9.35775      1.202      46      442
18   1.56525    14.9421      1.1332      69      0
19   34.3286    12.3713      1.173      58      0
20   66.0824    7.95412      1.11714      49      554
21   47.4195    5.66537      1.10761      34      540
22   20.3843    8.90133      1.103      42      424
23   72.3747    9.40419      1.11538      36      344
24   58.3483    12.8062      1.11336      58      0
25   51.1767    7.21553      1.09117      39      486
26   8.16333    8.13021      1.1436      45      498
27   65.8149    11.6158      1.09      61      0
28   10.0225    11.9426      1.1275      53      399
29   51.3869    8.40286      1.166      22      235
30   55.5828    7.46861      1.173      46      554
31   52.8766    9.25713      1.05124      54      525
32   51.1    11.6272      1.18011      48      371
33   41.766    6.38255      1.112      40      564
34   39.2562    14.53      1.13629      65      0
35   46.9366    8.31862      1.07743      36      389
36   32.9    8.89583      1.16471      56      566
37   47.9334    9.32247      1.12557      46      444
38   25.9    15.2131      1.14075      65      0
39   48.6236    15.6037      1.176      69      0
40   50.8838    10.6196      1.12371      70      593
41   37.8583    8.71528      1.048      43      444
42   19.8114    8.62148      0.9115      40      417
43   32.7283    11.2558      1.1151      54      431
44   46.3324    12.1196      1.08857      46      341
45   55.7545    10.5017      1.16559      52      445
46   54.4472    11.3161      1.16917      61      0
47   51.1767    14.054      1.17364      66      0
48   50.5214    10.4208      1.12271      55      475
49   35.2024    8.36892      1.00482      56      602
50   35.4244    16.2806      1.26188      64      353
51   31.258    13.1965      1.213      63      0
52   33.6073    9.82332      1.16592      48      439
53   53.4068    9.59436      1.16257      60      562
54   65.6696    10.9764      1.16073      51      418
55   45.2408    8.21008      1.165      41      449
56   47.404    14.5208      1.304      65      0
57   50.0879    8.04933      1.13511      54      603
58   18.3742    9.19233      1.228      67      655
59   61.9213    7.87117      1.1854      54      617
60   39.8016    7.63729      1.14519      42      494
61   64.5368    9.58689      1.132      60      563
62   44.9365    11.0359      1.23111      71      579
63   39.3559    10.6142      1.20282      38      322
64   14    8.17565      1.188      49      539
65   13.0208    11.4847      1.20543      65      509
66   34.5774    8.31878      1.20429      59      638
67   68.0298    11.8758      1.238      52      394
68   28    15.9697      1.16893      71      0
69   68.8175    8.67891      1.15333      54      559
70   63.0971    12.9079      1.26      41      285
71   38.6588    9.25326      1.21486      45      437
72   65.2616    6.81353      1.15414      40      528
73   31.5078    8.13151      1.18771      54      597
74   44.4541    8.66651      1.184      56      581
75   47.5846    10.4285      1.222      46      396
76   28.3219    9.56367      1.20444      58      545
77   57.1433    8.05728      1.14638      43      480
78   47.7696    8.28703      1.211      60      651
79   24.6197    11.5556      1.08872      19      147
80   33.7165    5.8736      1.15629      0      0
81   42.1456    6.72128      1.047      0      0
-------------------------当前BBU0----------------------------------
-------------------------当前BBU1----------------------------------
-------------------------当前BBU2----------------------------------
-------------------------当前BBU3----------------------------------
82   16.8582    21.3645      2.34352      55      0
83   67.6252    19.2943      2.431      30      139
84   51.8756    26.093      2.41163      60      0
85   44.1222    15.859      2.30376      38      215
86   31.305    16.0485      2.32174      36      0
87   18.2538    21.0041      2.282      52      0
88   25.672    14.9247      2.15173      37      223
89   20.4083    19.7851      2.34166      45      0
90   44.4707    17.9042      2.32543      48      241
91   56.7389    24.9221      2.47367      63      227
92   37.6962    19.3982      2.25033      51      0
93   53.5397    19.2096      2.26857      49      229
94   46.4591    24.9306      2.45043      46      166
95   11.9    21.2791      2.25217      52      219
96   54.0951    23.1676      2.25928      42      163
97   15.3522    17.6543      2.3634      45      229
98   53.3655    17.9933      2.32775      46      230
99   34.7541    23.014      2.30633      54      0
100   62.1109    24.6668      2.35671      66      0
101   46.2689    21.8413      2.27604      34      140
102   25.6338    17.4781      2.377      45      231
103   50.5941    20.9291      2.298      55      236
104   59.43    21.0208      2.2405      35      149
105   50.7102    17.2715      2.25012      43      224
106   48.061    17.8186      2.24238      48      242
107   20.6708    21.2437      2.40183      37      156
108   65.0398    23.3107      2.31105      60      0
109   40.8886    18.0537      2.2695      43      0
110   42.9802    25.4995      2.30724      56      0
111   46.7273    18.6535      2.19036      48      0
112   37.4156    20.0575      2.2351      55      246
113   42.1456    18.7391      2.40783      56      0
114   42.7229    17.8867      2.1763      48      241
115   38.0841    16.6425      2.21891      45      243
116   25.5476    20.8941      2.25962      49      211
117   45.3436    20.8923      2.31053      21      90
118   63.0194    20.6634      2.34614      32      139
119   40.9664    24.794      2.30123      62      0
120   50.4194    23.6617      2.327      55      0
121   56.4618    15.1751      2.14472      38      225
122   43.1793    20.0717      2.13419      42      188
123   14.1739    15.1703      1.825      37      0
-------------------------当前BBU4----------------------------------
-------------------------当前BBU5----------------------------------
-------------------------当前BBU6----------------------------------
-------------------------当前BBU7----------------------------------
-------------------------当前BBU8----------------------------------
-------------------------当前TTI117----------------------------------
Id 距离     平均吞吐量     总比特数      速度      优先级
1   28.7767    15.8667      1.186      76      0
2   48.7494    8.38229      1.121      29      311
3   25.9756    9.31311      1.0634      42      405
